Champion1,Champion2,Champion3,Champion4,Champion5
110,69,17,5,33
64,41,96,61,112
267,25,37,40,117
90,86,3,31,8
122,31,86,17,19
157,202,67,81,517
412,64,121,497,53
202,119,222,145,106
20,55,254,19,86
157,27,245,81,10
83,122,106,6,58
27,81,51,35,45
164,39,114,24,58
202,81,266,875,84
107,51,20,145,202
33,111,235,81,64
29,79,14,101,136
523,145,202,81,498
117,99,147,267,40
13,126,266,157,64
64,104,81,412,236
8,11,24,45,39
121,421,107,60,163
875,68,164,39,126
11,64,238,104,517
202,145,11,29,6
50,266,81,157,523
267,63,143,117,40
63,26,81,40,240
267,350,117,40,43
84,523,81,202,517
43,497,412,99,555
64,58,104,236,266
67,145,202,51,27
161,64,157,103,99
29,119,157,145,202
238,64,92,157,122
